# x,y
7.040000000000000568e+01,6.400000000000000000e+01
7.039139008742462522e+01,6.400000000000000000e+01
7.038278026227297346e+01,6.400000000000000000e+01
7.037417052454415511e+01,6.400000000000000000e+01
7.036556087423728911e+01,6.400000000000000000e+01
7.035695131135149438e+01,6.400000000000000000e+01
7.034834183588587564e+01,6.400000000000000000e+01
7.033973244783953760e+01,6.400000000000000000e+01
7.033112314721159919e+01,6.400000000000000000e+01
7.032251393400117934e+01,6.400000000000000000e+01
7.031390480820738276e+01,6.400000000000000000e+01
7.030529576982932838e+01,6.400000000000000000e+01
7.029668681886612092e+01,6.400000000000000000e+01
7.028807795531687930e+01,6.400000000000000000e+01
7.027946917918072245e+01,6.400000000000000000e+01
7.027086049045675509e+01,6.400000000000000000e+01
7.026225188914408193e+01,6.400000000000000000e+01
7.025364337524182190e+01,6.400000000000000000e+01
7.024503494874909393e+01,6.400000000000000000e+01
7.023642660966500273e+01,6.400000000000000000e+01
7.022781835798865302e+01,6.400000000000000000e+01
7.021921019371917794e+01,6.400000000000000000e+01
7.021060211685566799e+01,6.400000000000000000e+01
7.020199412739725631e+01,6.400000000000000000e+01
7.019338622534303340e+01,6.400000000000000000e+01
7.018477841069213241e+01,6.400000000000000000e+01
7.017617068344365805e+01,6.400000000000000000e+01
7.016756304359671503e+01,6.400000000000000000e+01
7.015895549115042229e+01,6.400000000000000000e+01
7.015034802610389875e+01,6.400000000000000000e+01
7.014174064845624912e+01,6.400000000000000000e+01
7.013313335820659233e+01,6.400000000000000000e+01
7.012452615535403311e+01,6.400000000000000000e+01
7.011591903989769037e+01,6.400000000000000000e+01
7.010731201183666883e+01,6.400000000000000000e+01
7.009870507117008742e+01,6.400000000000000000e+01
7.009009821789705086e+01,6.400000000000000000e+01
7.008149145201667807e+01,6.400000000000000000e+01
7.007288477352808798e+01,6.400000000000000000e+01
7.006427818243038530e+01,6.400000000000000000e+01
7.005567167872268897e+01,6.400000000000000000e+01
7.004706526240410369e+01,6.400000000000000000e+01
7.003845893347374840e+01,6.400000000000000000e+01
7.002985269193072781e+01,6.400000000000000000e+01
7.002124653777416086e+01,6.400000000000000000e+01
7.001264047100316645e+01,6.400000000000000000e+01
7.000403449161684932e+01,6.400000000000000000e+01
6.999542859961431418e+01,6.400000000000000000e+01
6.998682279499469416e+01,6.400000000000000000e+01
6.997821707775707978e+01,6.400000000000000000e+01
6.996961144790060416e+01,6.400000000000000000e+01
6.996100590542435782e+01,6.400000000000000000e+01
6.995240045032747389e+01,6.400000000000000000e+01
6.994379508260905709e+01,6.400000000000000000e+01
6.993518980226821213e+01,6.400000000000000000e+01
6.992658460930407216e+01,6.400000000000000000e+01
6.991797950371572767e+01,6.400000000000000000e+01
6.990937448550231181e+01,6.400000000000000000e+01
6.990076955466291508e+01,6.400000000000000000e+01
6.989216471119667062e+01,6.400000000000000000e+01
6.988355995510268315e+01,6.400000000000000000e+01
6.987495528638005737e+01,6.400000000000000000e+01
6.986635070502791223e+01,6.400000000000000000e+01
6.985774621104536664e+01,6.400000000000000000e+01
6.984914180443152532e+01,6.400000000000000000e+01
6.984053748518550719e+01,6.400000000000000000e+01
6.983193325330643120e+01,6.400000000000000000e+01
6.982332910879340204e+01,6.400000000000000000e+01
6.981472505164552445e+01,6.400000000000000000e+01
6.980612108186191733e+01,6.400000000000000000e+01
6.979751719944169963e+01,6.400000000000000000e+01
6.978891340438397606e+01,6.400000000000000000e+01
6.978030969668786554e+01,6.400000000000000000e+01
6.977170607635248700e+01,6.400000000000000000e+01
6.976310254337694516e+01,6.400000000000000000e+01
6.975449909776034474e+01,6.400000000000000000e+01
6.974589573950181887e+01,6.400000000000000000e+01
6.973729246860045805e+01,6.400000000000000000e+01
6.972868928505539543e+01,6.400000000000000000e+01
6.972008618886573572e+01,6.400000000000000000e+01
6.971148318003058364e+01,6.400000000000000000e+01
6.970288025854905811e+01,6.400000000000000000e+01
6.969427742442027807e+01,6.400000000000000000e+01
6.968567467764334822e+01,6.400000000000000000e+01
6.967707201821738749e+01,6.400000000000000000e+01
6.966846944614151482e+01,6.400000000000000000e+01
6.965986696141483492e+01,6.400000000000000000e+01
6.965126456403645250e+01,6.400000000000000000e+01
6.964266225400550070e+01,6.400000000000000000e+01
6.963406003132107003e+01,6.400000000000000000e+01
6.962545789598229362e+01,6.400000000000000000e+01
6.961685584798827620e+01,6.400000000000000000e+01
6.960825388733812247e+01,6.400000000000000000e+01
6.959965201403096557e+01,6.400000000000000000e+01
6.959105022806589602e+01,6.400000000000000000e+01
6.958244852944204695e+01,6.400000000000000000e+01
6.957384691815852307e+01,6.400000000000000000e+01
6.956524700180908383e+01,6.400000000000000000e+01
6.955664767470344145e+01,6.400000000000000000e+01
6.954804896303353701e+01,6.400000000000000000e+01
6.953945089309961247e+01,6.400000000000000000e+01
6.953085349129003134e+01,6.400000000000000000e+01
6.952225678406119869e+01,6.400000000000000000e+01
6.951366079791741015e+01,6.400000000000000000e+01
6.950506555939077202e+01,6.400000000000000000e+01
6.949647109502120657e+01,6.400000000000000000e+01
6.948787743133655681e+01,6.400000000000000000e+01
6.947928459483279084e+01,6.400000000000000000e+01
6.947069261195440504e+01,6.400000000000000000e+01
6.946210150907501202e+01,6.400000000000000000e+01
6.945351131247808496e+01,6.400000000000000000e+01
6.944492204833800031e+01,6.400000000000000000e+01
6.943633374270135050e+01,6.400000000000000000e+01
6.942774642146851249e+01,6.400000000000000000e+01
6.941916011037557155e+01,6.400000000000000000e+01
6.941057483497654346e+01,6.400000000000000000e+01
6.940199062062605151e+01,6.400000000000000000e+01
6.939340749246228768e+01,6.400000000000000000e+01
6.938482547539049961e+01,6.400000000000000000e+01
6.937624459406687549e+01,6.400000000000000000e+01
6.936766487288285532e+01,6.400000000000000000e+01
6.935908633594998207e+01,6.400000000000000000e+01
6.935050900708527877e+01,6.400000000000000000e+01
6.934193290979706603e+01,6.400000000000000000e+01
6.933335806727143336e+01,6.400000000000000000e+01
6.932478450235920775e+01,6.400000000000000000e+01
6.931621223756350503e+01,6.400000000000000000e+01
6.930764129502794901e+01,6.400000000000000000e+01
6.929907169652544496e+01,6.400000000000000000e+01
6.929050346344759248e+01,6.400000000000000000e+01
6.928193661679478055e+01,6.400000000000000000e+01
6.927337117716692205e+01,6.400000000000000000e+01
6.926480716475485622e+01,6.400000000000000000e+01
6.925624459933246158e+01,6.400000000000000000e+01
6.924768350024942265e+01,6.400000000000000000e+01
6.923912388642473559e+01,6.400000000000000000e+01
6.923056577634091013e+01,6.400000000000000000e+01
6.922200918803891057e+01,6.400000000000000000e+01
6.921345413911380717e+01,6.400000000000000000e+01
6.920490064671113828e+01,6.400000000000000000e+01
6.919634872752405386e+01,6.400000000000000000e+01
6.918779839779118390e+01,6.400000000000000000e+01
6.917924967329520314e+01,6.400000000000000000e+01
6.917070256936220574e+01,6.400000000000000000e+01
6.916215710086174795e+01,6.400000000000000000e+01
6.915361328220771497e+01,6.400000000000000000e+01
6.914507112735982730e+01,6.400000000000000000e+01
6.913653064982598551e+01,6.400000000000000000e+01
6.912799186266525453e+01,6.400000000000000000e+01
6.911945477849160113e+01,6.400000000000000000e+01
6.911091940947837031e+01,6.400000000000000000e+01
6.910238576736345806e+01,6.400000000000000000e+01
6.909385386345518043e+01,6.400000000000000000e+01
6.908532370863881056e+01,6.400000000000000000e+01
6.907679531338384038e+01,6.400000000000000000e+01
6.906826868775191031e+01,6.400000000000000000e+01
6.905974384140533573e+01,6.400000000000000000e+01
6.905122078361635829e+01,6.400000000000000000e+01
6.904269952327693716e+01,6.400000000000000000e+01
6.903418006890923664e+01,6.400000000000000000e+01
6.902566242867665380e+01,6.400000000000000000e+01
6.901714661039548560e+01,6.400000000000000000e+01
6.900863262154707911e+01,6.400000000000000000e+01
6.900012046929056453e+01,6.400000000000000000e+01
6.899161016047615647e+01,6.400000000000000000e+01
6.898310170165889588e+01,6.400000000000000000e+01
6.897459509911288933e+01,6.400000000000000000e+01
6.896609035884601724e+01,6.400000000000000000e+01
6.895758748661513948e+01,6.400000000000000000e+01
6.894908648794159944e+01,6.400000000000000000e+01
6.894058736812722543e+01,6.400000000000000000e+01
6.893209013227067317e+01,6.400000000000000000e+01
6.892359478528408090e+01,6.400000000000000000e+01
6.891510133191013665e+01,6.400000000000000000e+01
6.890660977673930176e+01,6.400000000000000000e+01
6.889812012422744658e+01,6.400000000000000000e+01
6.888963237871364242e+01,6.400000000000000000e+01
6.888114654443823781e+01,6.400000000000000000e+01
6.887266262556104834e+01,6.400000000000000000e+01
6.886418062617978819e+01,6.400000000000000000e+01
6.885570055034858683e+01,6.400000000000000000e+01
6.884722240209667632e+01,6.400000000000000000e+01
6.883874618544707857e+01,6.400000000000000000e+01
6.883027190443543475e+01,6.400000000000000000e+01
6.882179956312882041e+01,6.400000000000000000e+01
6.881332916564457491e+01,6.400000000000000000e+01
6.880486071616908816e+01,6.400000000000000000e+01
6.879639421897655893e+01,6.400000000000000000e+01
6.878792967844765371e+01,6.400000000000000000e+01
6.877946709908809453e+01,6.400000000000000000e+01
6.877100648554704776e+01,6.400000000000000000e+01
6.876254784263539932e+01,6.400000000000000000e+01
6.875409117534384507e+01,6.400000000000000000e+01
6.874563648886073963e+01,6.400000000000000000e+01
6.873718378858970368e+01,6.400000000000000000e+01
6.872873308016700378e+01,6.400000000000000000e+01
6.872028436947857699e+01,6.400000000000000000e+01
6.871183766267681392e+01,6.400000000000000000e+01
6.870339296619694380e+01,6.400000000000000000e+01
6.869495028677305015e+01,6.400000000000000000e+01
6.868650963145375954e+01,6.400000000000000000e+01
6.867807100761744721e+01,6.400000000000000000e+01
6.866963442298703058e+01,6.400000000000000000e+01
6.866119988564433640e+01,6.400000000000000000e+01
6.865276740404397060e+01,6.400000000000000000e+01
6.864433698702666220e+01,6.400000000000000000e+01
6.863590864383210999e+01,6.400000000000000000e+01
6.862748238411134594e+01,6.400000000000000000e+01
6.861905821793841653e+01,6.400000000000000000e+01
6.861063615582162356e+01,6.400000000000000000e+01
6.860221620871409698e+01,6.400000000000000000e+01
6.859379838802378515e+01,6.400000000000000000e+01
6.858538270562281980e+01,6.400000000000000000e+01
6.857696917385625568e+01,6.400000000000000000e+01
6.856855780555015656e+01,6.400000000000000000e+01
6.856014861401901328e+01,6.400000000000000000e+01
6.855174161307249392e+01,6.400000000000000000e+01
6.854333681702151182e+01,6.400000000000000000e+01
6.853493424068362572e+01,6.400000000000000000e+01
6.852653389938770090e+01,6.400000000000000000e+01
6.851813580897787404e+01,6.400000000000000000e+01
6.850973998581682167e+01,6.400000000000000000e+01
6.850134644678830398e+01,6.400000000000000000e+01
6.849295520929896952e+01,6.400000000000000000e+01
6.848456629127942108e+01,6.400000000000000000e+01
6.847617971118458513e+01,6.400000000000000000e+01
6.846779548799335657e+01,6.400000000000000000e+01
6.845941364120746186e+01,6.400000000000000000e+01
6.845103419084962582e+01,6.400000000000000000e+01
6.844265715746101364e+01,6.400000000000000000e+01
6.843428256209793403e+01,6.400000000000000000e+01
6.842591042632781750e+01,6.400000000000000000e+01
6.841754077222451258e+01,6.400000000000000000e+01
6.840917362236281463e+01,6.400000000000000000e+01
6.840080899981232676e+01,6.400000000000000000e+01
6.839244692813063864e+01,6.400000000000000000e+01
6.838408743135578050e+01,6.400000000000000000e+01
6.837573053399802347e+01,6.400000000000000000e+01
6.836737626103104049e+01,6.400000000000000000e+01
6.835902463788234229e+01,6.400000000000000000e+01
6.835067569042314517e+01,6.400000000000000000e+01
6.834232944495758488e+01,6.400000000000000000e+01
6.833398592821131956e+01,6.400000000000000000e+01
6.832564516731953574e+01,6.400000000000000000e+01
6.831730718981435757e+01,6.400000000000000000e+01
6.830897202361177278e+01,6.400000000000000000e+01
6.830063969699791926e+01,6.400000000000000000e+01
6.829231023861490257e+01,6.400000000000000000e+01
6.828398367744610198e+01,6.400000000000000000e+01
6.827566004280099321e+01,6.400000000000000000e+01
6.826733936429950234e+01,6.400000000000000000e+01
6.825902167185593328e+01,6.400000000000000000e+01
6.825070699566249743e+01,6.400000000000000000e+01
6.824239536617238855e+01,6.400000000000000000e+01
6.823408681408255916e+01,6.400000000000000000e+01
6.822578137031611334e+01,6.400000000000000000e+01
6.821747906600440103e+01,6.400000000000000000e+01
6.820917993246877131e+01,6.400000000000000000e+01
6.820088400120212668e+01,6.400000000000000000e+01
6.819259130385020740e+01,6.400000000000000000e+01
6.818430187219263416e+01,6.400000000000000000e+01
6.817601573812380877e+01,6.400000000000000000e+01
6.816773293363361574e+01,6.400000000000000000e+01
6.815945349078801030e+01,6.400000000000000000e+01
6.815117744170950687e+01,6.400000000000000000e+01
6.814290481855756809e+01,6.400000000000000000e+01
6.813463565350899387e+01,6.400000000000000000e+01
6.812636997873819666e+01,6.400000000000000000e+01
6.811810782639759054e+01,6.400000000000000000e+01
